# 보충 시드 — 《史記》 (docs/ADDING_A_CORPUS.md §6).
# CBDB는 前漢 이전 커버리지가 매우 빈약 → 큐레이션 시드 + 字-추출이 주력, CBDB는 보조.
# require_corpus_occurrence 필터를 거치므로 코퍼스에 실제 등장하는 것만 최종 채택된다.
# 컬럼: surface<TAB>type<TAB>refers_to(메모, 가제티어에는 surface,type만 반영)
#
# ── PER: 五帝·三代 ──
# ── PER: 商 왕 계보 (殷本紀) ──
太丁	PER	商王
外丙	PER	商王
中壬	PER	商王
太甲	PER	商王
沃丁	PER	商王
太庚	PER	商王
小甲	PER	商王
雍己	PER	商王
太戊	PER	商王
中丁	PER	商王
外壬	PER	商王
河亶甲	PER	商王
祖乙	PER	商王
祖辛	PER	商王
沃甲	PER	商王
祖丁	PER	商王
南庚	PER	商王
陽甲	PER	商王
盤庚	PER	商王
小辛	PER	商王
小乙	PER	商王
武丁	PER	商王
祖庚	PER	商王
廩辛	PER	商王
庚丁	PER	商王
武乙	PER	商王
武庚	PER	紂 子
# ── PER: 夏 왕 ──
太康	PER	夏王
中康	PER	夏王
少康	PER	夏王
孔甲	PER	夏王
履癸	PER	桀 名
# ── PER: 周 ──
古公	PER	古公亶父 약칭
古公亶父	PER	周 태왕
季歷	PER	王季
王季	PER	季歷 칭호
伯邑考	PER	文王 장자
散宜生	PER	周 신하
閎夭	PER	周 신하
# ── PER: 춘추전국·진한 보충 ──
公孫	PER	姓(黃帝 姓公孫)
甘茂	PER	秦 좌승상
甘羅	PER	甘茂 손자
摢裏疾	PER	樗里疾(코퍼스 표기)
摢裏子	PER	樗里子(코퍼스 표기)
范睢	PER	范雎(코퍼스 표기)
須賈	PER	魏 중대부
鄭安平	PER	秦 장수
白圭	PER	화식가
猗頓	PER	화식가
計然	PER	范蠡 師
鄒陽	PER	문인
曹沫	PER	자객(노)
田儋	PER	齊 왕족
田市	PER	齊王
田都	PER	齊王
田安	PER	濟北王
田廣	PER	齊王
田成子	PER	田常
劉敬	PER	婁敬 사성
申公	PER	노 유학자
楊僕	PER	樓船將軍
減宣	PER	혹리
司馬季主	PER	복자
莊子	PER	莊周
中行說	PER	匈奴 책사(환관)
韓安國	PER	漢 어사대부
太子丹	PER	燕 태자
鐘離眛	PER	楚 장수
李少君	PER	방사
安期生	PER	방사 전설
司馬穰苴	PER	穰苴 전칭
神君	PER	무속 신격(封禪書)
# ── PER: 봉호·君侯 칭호 ──
商君	PER	商鞅 봉호
武安君	PER	白起·李牧·蘇秦 봉호
武信君	PER	項梁 호
成安君	PER	陳餘 봉호
廣武君	PER	李左車 봉호
長安君	PER	成蟜 봉호
涇陽君	PER	秦 공자
安國君	PER	孝文王 태자호
文信侯	PER	呂不韋 봉호
辟陽侯	PER	審食其 봉호
朱虛侯	PER	劉章 봉호
魏其侯	PER	竇嬰 봉호
魏文侯	PER	魏 군주
平陽侯	PER	曹參家 봉호
博望侯	PER	張騫 봉호
東牟侯	PER	劉興居 봉호
建成侯	PER	봉호
潁陰侯	PER	灌嬰 봉호
浞野侯	PER	趙破奴 봉호
合騎侯	PER	公孫敖 봉호
冠軍侯	PER	霍去病 봉호
樂成侯	PER	봉호
長平侯	PER	衛青 봉호
條侯	PER	周亞夫 봉호
絳侯	PER	周勃 봉호
萬石君	PER	石奮 호
滕公	PER	夏侯嬰 호칭
# ── PER: 氏族 (六卿·三桓 등) ──
中行氏	PER	晉 六卿
中行	PER	晉 中行氏 약칭
趙氏	PER	씨족
呂氏	PER	씨족(諸呂)
項氏	PER	씨족
季氏	PER	魯 三桓
叔孫氏	PER	魯 三桓
韓氏	PER	晉 六卿
魏氏	PER	晉 六卿
羊舌氏	PER	晉 공족
夏后氏	PER	夏 왕족
有扈氏	PER	夏 제후
孔氏	PER	씨족
司馬氏	PER	씨족
姬氏	PER	周 성
石氏	PER	씨족
小月氏	PER	西域(월지 잔부)
#
# ── LOC: 전수 감사 추가 ──
西南夷	LOC	족·지역
阪泉	LOC	전장(黃帝)
牧野	LOC	전장(武王)
羑里	LOC	文王 구금지
烏江	LOC	項羽 최후지
鹿臺	LOC	紂 재처
阿房	LOC	아방궁
酈山	LOC	여산(코퍼스 표기)
驪山	LOC	여산
沙丘	LOC	평대(始皇 붕어지)
鴻溝	LOC	초한 경계
# ── PER: 꼬리 감사 추가 ──
淳于越	PER	秦 박사
淳于髡	PER	齊 변사
淳于意	PER	倉公
子糾	PER	公子糾(齊)
安平君	PER	田單 봉호
金安上	PER	漢 신하
芮良夫	PER	周 대부
#
# ── 위음성 보강 (2026-06-12) — 토큰화 누락 개체 ──
驍騎將軍	OFI	漢武 將軍號(霍去病 拜)
衛子夫	PER	武帝 衛皇后(衛青 姊)
去病	PER	霍去病 단독지칭(驃騎將軍去病)
冒頓	PER	匈奴 單于(독음 묵돌)
公孫衍	PER	戰國 縱橫家(犀首, 魏)
張釋之	PER	漢 廷尉(法平)

# ── LLM 전수분류 FN 회복 ──
三江	LOC	LLM
三河	LOC	LLM
三臺	LOC	LLM
上庸	LOC	LLM
上林	LOC	LLM
上蔡	LOC	LLM
上郡	LOC	LLM
上黨郡	LOC	LLM
下邑	LOC	LLM
中牟	LOC	LLM
中都	LOC	LLM
中陽	LOC	LLM
丹徒	LOC	LLM
乾侯	LOC	LLM
代郡	LOC	LLM
伊闕	LOC	LLM
信都	LOC	LLM
修武	LOC	LLM
六安	LOC	LLM
北宮	LOC	LLM
北平	LOC	LLM
卑梁	LOC	LLM
南山	LOC	LLM
南河	LOC	LLM
南皮	LOC	LLM
南鄭	LOC	LLM
南陵	LOC	LLM
南陽郡	LOC	LLM
博望	LOC	LLM
博陽	LOC	LLM
即墨	LOC	LLM
合陽	LOC	LLM
吳國	LOC	LLM
周陽	LOC	LLM
商國	LOC	LLM
單父	LOC	LLM
城父	LOC	LLM
城陽	LOC	LLM
堂邑	LOC	LLM
塗山	LOC	LLM
壺關	LOC	LLM
夏陽	LOC	LLM
外黃	LOC	LLM
大荔	LOC	LLM
大陸	LOC	LLM
太原郡	LOC	LLM
太山	LOC	LLM
太白	LOC	LLM
太行	LOC	LLM
夷陵	LOC	LLM
好畤	LOC	LLM
安城	LOC	LLM
安邑	LOC	LLM
安陵	LOC	LLM
安陽	LOC	LLM
定陶	LOC	LLM
宜安	LOC	LLM
宜春	LOC	LLM
宜陽	LOC	LLM
宣平	LOC	LLM
富民	LOC	LLM
封陵	LOC	LLM
少梁	LOC	LLM
居巢	LOC	LLM
屯留	LOC	LLM
州來	LOC	LLM
平城	LOC	LLM
平州	LOC	LLM
平恩	LOC	LLM
平昌	LOC	LLM
平棘	LOC	LLM
平樂	LOC	LLM
平邑	LOC	LLM
平陰	LOC	LLM
平陵	LOC	LLM
平陸	LOC	LLM
平陽	LOC	LLM
廢丘	LOC	LLM
廣平	LOC	LLM
延陵	LOC	LLM
建平	LOC	LLM
建陵	LOC	LLM
弓高	LOC	LLM
恆山	LOC	LLM
戎州	LOC	LLM
成武	LOC	LLM
成紀	LOC	LLM
房陵	LOC	LLM
扶陽	LOC	LLM
新城	LOC	LLM
新安	LOC	LLM
方城	LOC	LLM
方與	LOC	LLM
昆吾	LOC	LLM
昆明	LOC	LLM
昆陽	LOC	LLM
昌邑	LOC	LLM
明堂	LOC	LLM
易水	LOC	LLM
晉國	LOC	LLM
晉陽	LOC	LLM
曲周	LOC	LLM
曲沃	LOC	LLM
曲陽	LOC	LLM
會稽郡	LOC	LLM
朝陽	LOC	LLM
未央宮	LOC	LLM
朱方	LOC	LLM
東垣	LOC	LLM
東城	LOC	LLM
東阿	LOC	LLM
東陽	LOC	LLM
柏人	LOC	LLM
桃林	LOC	LLM
桑丘	LOC	LLM
梁山	LOC	LLM
梁父	LOC	LLM
楚丘	LOC	LLM
楚國	LOC	LLM
榆中	LOC	LLM
榆次	LOC	LLM
樂安	LOC	LLM
樂成	LOC	LLM
樂昌	LOC	LLM
橫陽	LOC	LLM
武城	LOC	LLM
武州	LOC	LLM
武平	LOC	LLM
武彊	LOC	LLM
武遂	LOC	LLM
武陽	LOC	LLM
殷國	LOC	LLM
汜水	LOC	LLM
汝陰	LOC	LLM
江南	LOC	LLM
江淮	LOC	LLM
江都	LOC	LLM
汶山	LOC	LLM
汾陰	LOC	LLM
河北	LOC	LLM
河曲	LOC	LLM
河水	LOC	LLM
河津	LOC	LLM
河西	LOC	LLM
河陽	LOC	LLM
泉陽	LOC	LLM
涿鹿	LOC	LLM
淮北	LOC	LLM
淮南	LOC	LLM
淮陽	LOC	LLM
深澤	LOC	LLM
渭南	LOC	LLM
渭陽	LOC	LLM
漳水	LOC	LLM
潁陰	LOC	LLM
濟南	LOC	LLM
濟陽	LOC	LLM
濮陽	LOC	LLM
無終	LOC	LLM
燕國	LOC	LLM
營丘	LOC	LLM
牂柯	LOC	LLM
狼孟	LOC	LLM
玄武	LOC	LLM
玉門	LOC	LLM
王城	LOC	LLM
瑕丘	LOC	LLM
番吾	LOC	LLM
番禺	LOC	LLM
皮氏	LOC	LLM
盟津	LOC	LLM
盱臺	LOC	LLM
真定	LOC	LLM
睢陽	LOC	LLM
石門	LOC	LLM
碭郡	LOC	LLM
祁連	LOC	LLM
穀城	LOC	LLM
章武	LOC	LLM
符離	LOC	LLM
緱氏	LOC	LLM
義渠	LOC	LLM
義陽	LOC	LLM
聊城	LOC	LLM
肅慎	LOC	LLM
胡陵	LOC	LLM
膠東	LOC	LLM
膠西	LOC	LLM
臨晉	LOC	LLM
臨汝	LOC	LLM
臨江	LOC	LLM
臨河	LOC	LLM
臨洮	LOC	LLM
臨濟	LOC	LLM
臨邛	LOC	LLM
舞陽	LOC	LLM
芷陽	LOC	LLM
茂陵	LOC	LLM
范陽	LOC	LLM
荊山	LOC	LLM
華山	LOC	LLM
華陰	LOC	LLM
華陽	LOC	LLM
葵丘	LOC	LLM
蒲城	LOC	LLM
蒲阪	LOC	LLM
蒼梧	LOC	LLM
蓬萊	LOC	LLM
蕭關	LOC	LLM
藍田	LOC	LLM
蘭陵	LOC	LLM
衡山	LOC	LLM
襄國	LOC	LLM
襄城	LOC	LLM
襄平	LOC	LLM
西周	LOC	LLM
西海	LOC	LLM
觀津	LOC	LLM
許田	LOC	LLM
豫章郡	LOC	LLM
趙城	LOC	LLM
身毒國	LOC	LLM
轘轅	LOC	LLM
辟陽	LOC	LLM
邛都	LOC	LLM
邢丘	LOC	LLM
鄢陵	LOC	LLM
酸棗	LOC	LLM
重泉	LOC	LLM
野王	LOC	LLM
鉅野	LOC	LLM
鍾離	LOC	LLM
長城	LOC	LLM
長樂	LOC	LLM
長樂宮	LOC	LLM
長社	LOC	LLM
長陵	LOC	LLM
開封	LOC	LLM
阿房宮	LOC	LLM
陰山	LOC	LLM
陰晉	LOC	LLM
陸渾	LOC	LLM
陽人	LOC	LLM
陽城	LOC	LLM
陽山	LOC	LLM
陽晉	LOC	LLM
陽武	LOC	LLM
陽翟	LOC	LLM
陽陵	LOC	LLM
雍丘	LOC	LLM
雒陽	LOC	LLM
離石	LOC	LLM
雲中	LOC	LLM
雲夢	LOC	LLM
雲陽	LOC	LLM
雷澤	LOC	LLM
霸陵	LOC	LLM
靈丘	LOC	LLM
頻陽	LOC	LLM
首陽	LOC	LLM
馬邑	LOC	LLM
驪戎	LOC	LLM
高奴	LOC	LLM
高密	LOC	LLM
高平	LOC	LLM
高都	LOC	LLM
魯陽	LOC	LLM
鴈門	LOC	LLM
黃池	LOC	LLM
黔中郡	LOC	LLM
齊國	LOC	LLM
龍門	LOC	LLM
主爵都尉	OFI	LLM
五利將軍	OFI	LLM
冠軍	OFI	LLM
北地都尉	OFI	LLM
單于閼氏	OFI	LLM
因杅將軍	OFI	LLM
屬國	OFI	LLM
師將軍	OFI	LLM
度遼將軍	OFI	LLM
彊弩將軍	OFI	LLM
彊弩都尉	OFI	LLM
文成	OFI	LLM
文成將軍	OFI	LLM
李將軍	OFI	LLM
材官將軍	OFI	LLM
橫海將軍	OFI	LLM
輕車將軍	OFI	LLM
郡都尉	OFI	LLM
隴西都尉	OFI	LLM
騎將軍	OFI	LLM
丁公	PER	LLM
九侯	PER	LLM
九江王	PER	LLM
代共王	PER	LLM
伯陽	PER	LLM
侯公	PER	LLM
信君	PER	LLM
信陵	PER	LLM
修成君	PER	LLM
倉公	PER	LLM
僖公	PER	LLM
元君	PER	LLM
元王	PER	LLM
充國	PER	LLM
六安王	PER	LLM
共侯	PER	LLM
共公	PER	LLM
共王	PER	LLM
出公	PER	LLM
匡王	PER	LLM
千秋	PER	LLM
南厲王	PER	LLM
南宮	PER	LLM
厲侯	PER	LLM
厲公	PER	LLM
厲共公	PER	LLM
厲王	PER	LLM
呂公	PER	LLM
周厲王	PER	LLM
周宣王	PER	LLM
周平王	PER	LLM
周幽王	PER	LLM
周惠王	PER	LLM
周成王	PER	LLM
周文王	PER	LLM
周武王	PER	LLM
周襄王	PER	LLM
哀侯	PER	LLM
哀公	PER	LLM
哀王	PER	LLM
城陽王	PER	LLM
太公	PER	LLM
太王	PER	LLM
夷侯	PER	LLM
夷公	PER	LLM
夷王	PER	LLM
奉陽君	PER	LLM
