# 보충 시드 — CBDB가 누락한 canonical 三國 字(courtesy)·號·諡.
# 출처: 《三國志》 각 傳 첫머리 "字XX" 표기(正史 기준). 별명 정규화 아님 — 각각 독립 PER 표면형.
# require_corpus_occurrence 필터를 거치므로 코퍼스에 실제 등장하는 것만 최종 채택된다.
# 컬럼: surface<TAB>type<TAB>refers_to(메모, 가제티어에는 surface,type만 반영)
孫堅	PER	吳 시조
孫策	PER	吳 시조
孫權	PER	吳 대제
張遼	PER	魏 오자양장
徐晃	PER	魏 오자양장
張郃	PER	魏 오자양장
樂進	PER	魏 오자양장
于禁	PER	魏 오자양장
許褚	PER	魏 호위
典韋	PER	魏 호위
夏侯惇	PER	魏 종실장
夏侯淵	PER	魏 종실장
曹仁	PER	魏 종실장
曹洪	PER	魏 종실장
荀彧	PER	魏 모사
荀攸	PER	魏 모사
郭嘉	PER	魏 모사
程昱	PER	魏 모사
賈詡	PER	魏 모사
陳宮	PER	呂布 모사
龐統	PER	蜀 군사
法正	PER	蜀 모사
馬超	PER	蜀 오호장
黃忠	PER	蜀 오호장
趙雲	PER	蜀 오호장
姜維	PER	蜀 대장군
龐德	PER	魏 장수
華佗	PER	명의

# ════════ 年號 (연호) — 後漢·三國·西晉初. CBDB에 年號 카테고리 없어 보강 ════════
建武	ERA	後漢
中元	ERA	後漢
永平	ERA	後漢
建初	ERA	後漢
元和	ERA	後漢
章和	ERA	後漢
永元	ERA	後漢
元興	ERA	後漢/吳
延平	ERA	後漢
永初	ERA	後漢
元初	ERA	後漢
永寧	ERA	後漢/晉
建光	ERA	後漢
延光	ERA	後漢
永建	ERA	後漢
陽嘉	ERA	後漢
永和	ERA	後漢
漢安	ERA	後漢
建康	ERA	後漢
永嘉	ERA	後漢
本初	ERA	後漢
建和	ERA	後漢
和平	ERA	後漢
元嘉	ERA	後漢
永興	ERA	後漢
永壽	ERA	後漢
延熹	ERA	後漢
永康	ERA	後漢
建寧	ERA	後漢
熹平	ERA	後漢
光和	ERA	後漢
中平	ERA	後漢
昭寧	ERA	後漢
永漢	ERA	後漢
初平	ERA	後漢
興平	ERA	後漢
建安	ERA	後漢
延康	ERA	後漢/魏
黃初	ERA	魏
太和	ERA	魏
青龍	ERA	魏
景初	ERA	魏
正始	ERA	魏
嘉平	ERA	魏
正元	ERA	魏
甘露	ERA	魏/吳
景元	ERA	魏
咸熙	ERA	魏
章武	ERA	蜀
建興	ERA	蜀/吳
延熙	ERA	蜀
景耀	ERA	蜀
炎興	ERA	蜀
黃武	ERA	吳
黃龍	ERA	吳
嘉禾	ERA	吳
赤烏	ERA	吳
太元	ERA	吳
神鳳	ERA	吳
五鳳	ERA	吳
太平	ERA	吳
永安	ERA	吳
寶鼎	ERA	吳
建衡	ERA	吳
鳳凰	ERA	吳
天冊	ERA	吳
天璽	ERA	吳
天紀	ERA	吳
泰始	ERA	西晉

# ════════ 官職 (관직) — 後漢三國 常見. CBDB OFFICE_CODES 누락 보강 ════════
太尉	OFI	三公
司徒	OFI	三公
司空	OFI	三公
丞相	OFI	재상
相國	OFI	재상
大司馬	OFI	武職 최고
太傅	OFI	上公
太師	OFI	上公
太保	OFI	上公
太常	OFI	九卿
光祿勳	OFI	九卿
衛尉	OFI	九卿
太僕	OFI	九卿
廷尉	OFI	九卿
大鴻臚	OFI	九卿
宗正	OFI	九卿
大司農	OFI	九卿
少府	OFI	九卿
執金吾	OFI	경위
大將軍	OFI	武職
驃騎將軍	OFI	將軍號
車騎將軍	OFI	將軍號
衛將軍	OFI	將軍號
前將軍	OFI	將軍號
後將軍	OFI	將軍號
左將軍	OFI	將軍號
右將軍	OFI	將軍號
征東將軍	OFI	四征
征西將軍	OFI	四征
征南將軍	OFI	四征
征北將軍	OFI	四征
鎮東將軍	OFI	四鎮
鎮西將軍	OFI	四鎮
鎮南將軍	OFI	四鎮
鎮北將軍	OFI	四鎮
安東將軍	OFI	將軍號
安南將軍	OFI	將軍號
平南將軍	OFI	將軍號
偏將軍	OFI	將軍號
裨將軍	OFI	將軍號
蕩寇將軍	OFI	將軍號
討逆將軍	OFI	將軍號
破虜將軍	OFI	將軍號
奮武將軍	OFI	將軍號
建威將軍	OFI	將軍號
軍師將軍	OFI	將軍號
中護軍	OFI	禁軍
中領軍	OFI	禁軍
護軍	OFI	무관
領軍	OFI	무관
議郎	OFI	郎官
中郎	OFI	郎官
侍郎	OFI	郎官
郎中	OFI	郎官
中郎將	OFI	郎官
五官中郎將	OFI	郎官
左中郎將	OFI	郎官
右中郎將	OFI	郎官
虎賁中郎將	OFI	郎官
羽林中郎將	OFI	郎官
尚書令	OFI	尚書
尚書僕射	OFI	尚書
左僕射	OFI	尚書
右僕射	OFI	尚書
尚書	OFI	尚書
侍中	OFI	加官
黃門侍郎	OFI	궁중
散騎常侍	OFI	加官
給事中	OFI	加官
中書令	OFI	中書
中書監	OFI	中書
秘書監	OFI	秘書
御史大夫	OFI	감찰
御史中丞	OFI	감찰
司隸校尉	OFI	감찰
刺史	OFI	地방
州牧	OFI	地방
治中	OFI	州속관
別駕	OFI	州속관
主簿	OFI	속관
功曹	OFI	속관
從事	OFI	州속관
督郵	OFI	郡속관
太守	OFI	郡守
都尉	OFI	무관
縣令	OFI	縣
縣長	OFI	縣
郡丞	OFI	郡속관
縣丞	OFI	縣속관
亭長	OFI	亭
大長秋	OFI	궁중
中常侍	OFI	환관
小黃門	OFI	환관
中黃門	OFI	환관
常侍	OFI	근시
謁者	OFI	근시
太子太傅	OFI	太子官
太子少傅	OFI	太子官
太子舍人	OFI	太子官
洗馬	OFI	太子官
都督	OFI	군사
監軍	OFI	군사
長史	OFI	속관
司馬	OFI	무관
參軍	OFI	속관
祭酒	OFI	學官
博士	OFI	學官
太中大夫	OFI	大夫
光祿大夫	OFI	大夫
諫議大夫	OFI	大夫
中散大夫	OFI	大夫
奉車都尉	OFI	都尉
駙馬都尉	OFI	都尉
騎都尉	OFI	都尉
校尉	OFI	무관
典農中郎將	OFI	屯田
典農校尉	OFI	屯田

# ════════ 地名 (지명) — 三國 州·郡 中心. CBDB ADDR_CODES 누락 보강 ════════
司隸	LOC	州
豫州	LOC	州
兗州	LOC	州
徐州	LOC	州
青州	LOC	州
荊州	LOC	州
揚州	LOC	州
益州	LOC	州
涼州	LOC	州
并州	LOC	州
冀州	LOC	州
幽州	LOC	州
交州	LOC	州
雍州	LOC	州
河南	LOC	郡
河內	LOC	郡
河東	LOC	郡
弘農	LOC	郡
京兆	LOC	郡
馮翊	LOC	郡
扶風	LOC	郡
太原	LOC	郡
上黨	LOC	郡
西河	LOC	郡
雁門	LOC	郡
上谷	LOC	郡
漁陽	LOC	郡
遼東	LOC	郡
遼西	LOC	郡
玄菟	LOC	郡
樂浪	LOC	郡
鉅鹿	LOC	郡
常山	LOC	郡
中山	LOC	郡
安平	LOC	郡
河間	LOC	郡
清河	LOC	郡
魏郡	LOC	郡
陳留	LOC	郡
東郡	LOC	郡
東平	LOC	郡
任城	LOC	郡
泰山	LOC	郡
濟北	LOC	郡
山陽	LOC	郡
濟陰	LOC	郡
沛國	LOC	郡
梁國	LOC	郡
汝南	LOC	郡
潁川	LOC	郡
南陽	LOC	郡
南郡	LOC	郡
江夏	LOC	郡
廬江	LOC	郡
九江	LOC	郡
丹陽	LOC	郡
會稽	LOC	郡
吳郡	LOC	郡
豫章	LOC	郡
廬陵	LOC	郡
武陵	LOC	郡
長沙	LOC	郡
桂陽	LOC	郡
零陵	LOC	郡
蜀郡	LOC	郡
廣漢	LOC	郡
犍為	LOC	郡
巴郡	LOC	郡
漢中	LOC	郡
武都	LOC	郡
隴西	LOC	郡
天水	LOC	郡
南安	LOC	郡
安定	LOC	郡
北地	LOC	郡
武威	LOC	郡
張掖	LOC	郡
酒泉	LOC	郡
敦煌	LOC	郡
金城	LOC	郡
北海	LOC	郡
東萊	LOC	郡
琅邪	LOC	郡
東海	LOC	郡
下邳	LOC	郡
彭城	LOC	郡
廣陵	LOC	郡
洛陽	LOC	도성
長安	LOC	도성
許昌	LOC	도성
成都	LOC	도성
建業	LOC	도성
壽春	LOC	요지
官渡	LOC	전장
赤壁	LOC	전장
合肥	LOC	요지
濡須	LOC	요지
街亭	LOC	전장
陳倉	LOC	요지
江陵	LOC	요지
襄陽	LOC	요지
樊城	LOC	요지
鄴	LOC	도성

# ════════ 注 저자 + CBDB 누락 인물 ════════
裴松之	PER	注 저자
司馬彪	PER	注(續漢書)
王沈	PER	注(魏書)
魚豢	PER	注(魏略)
韋昭	PER	注(吳書)
孫盛	PER	注(魏氏春秋 등)
習鑿齒	PER	注(漢晉春秋)
張璠	PER	注(漢紀)
華嶠	PER	注(漢書)
虞溥	PER	注(江表傳)
干寶	PER	注(晉紀)
郭頒	PER	注(世語)
樂資	PER	注(山陽公載記)
應劭	PER	注(漢官儀)
謝承	PER	注(後漢書)
袁宏	PER	注
王隱	PER	注
虞預	PER	注
趙岐	PER	注
譙周	PER	蜀 학자
杜預	PER	晉 장수
何顒	PER	後漢 명사
橋玄	PER	後漢 태위
華佗	PER	명의
管輅	PER	術士
禰衡	PER	문인
左慈	PER	方士
邊讓	PER	문인
孔融	PER	건안칠자
王粲	PER	건안칠자
蔡邕	PER	학자
陳琳	PER	건안칠자
阮瑀	PER	건안칠자
徐幹	PER	건안칠자
應瑒	PER	건안칠자
劉楨	PER	건안칠자
嵇康	PER	죽림칠현
阮籍	PER	죽림칠현
山濤	PER	죽림칠현
向秀	PER	죽림칠현
王肅	PER	경학자
鄭玄	PER	경학자
盧植	PER	학자
皇甫嵩	PER	後漢 장수
朱儁	PER	後漢 장수
張角	PER	황건
公孫瓚	PER	군벌
公孫度	PER	요동
陶謙	PER	徐州
孔伷	PER	군벌
韓馥	PER	군벌

# ── 董卓 잔당 / 涼州·白波 군벌 (字 도입부 없어 zi-추출이 놓침) ──
李傕	PER	董卓 잔당(涼州)
郭汜	PER	董卓 잔당(涼州)
張濟	PER	董卓 잔당
樊稠	PER	董卓 잔당
徐榮	PER	董卓 부장
張繡	PER	군벌(宛城)
韓暹	PER	白波 군벌

# ── 袁紹 진영 (河北 모사·장수) ──
袁譚	PER	袁紹 장남
袁尚	PER	袁紹 삼남
高幹	PER	袁紹 조카(并州)
沮授	PER	袁紹 모사
田豐	PER	袁紹 모사
審配	PER	袁紹 모사
逢紀	PER	袁紹 모사
郭圖	PER	袁紹 모사
辛評	PER	袁紹 모사
顏良	PER	袁紹 장수
文醜	PER	袁紹 장수
麴義	PER	袁紹 장수
高覽	PER	袁紹 장수
淳于瓊	PER	袁紹 장수

# ── 기타 群雄·지방 군벌 ──
公孫淵	PER	遼東 군벌(公孫度 손자)
蹋頓	PER	烏桓 선우
劉岱	PER	兗州刺史
笮融	PER	군벌
眭固	PER	군벌
王匡	PER	河內태수
鮑信	PER	曹操 동맹
張燕	PER	黑山적
嚴白虎	PER	吳지역 군벌
蔡瑁	PER	劉表 부하
張任	PER	劉璋 부하
橋瑁	PER	군벌


# ── LLM 전수분류 FN 회복 ──
君侯	APP	LLM
三江	LOC	LLM
三輔	LOC	LLM
上庸	LOC	LLM
上洛	LOC	LLM
上虞	LOC	LLM
上邽	LOC	LLM
上郡	LOC	LLM
中廬	LOC	LLM
中牟	LOC	LLM
丹徒	LOC	LLM
乘氏	LOC	LLM
九皋	LOC	LLM
九真	LOC	LLM
九龍	LOC	LLM
五原	LOC	LLM
京師	LOC	LLM
代郡	LOC	LLM
侯官	LOC	LLM
信都	LOC	LLM
候官	LOC	LLM
元城	LOC	LLM
公安	LOC	LLM
六安	LOC	LLM
六縣	LOC	LLM
冀城	LOC	LLM
冠軍	LOC	LLM
利城	LOC	LLM
劍閣	LOC	LLM
北平	LOC	LLM
千秋	LOC	LLM
南和	LOC	LLM
南城	LOC	LLM
南宮	LOC	LLM
南山	LOC	LLM
南昌	LOC	LLM
南皮	LOC	LLM
南鄉	LOC	LLM
南鄭	LOC	LLM
南頓	LOC	LLM
博平	LOC	LLM
博陵	LOC	LLM
即墨	LOC	LLM
句容	LOC	LLM
句章	LOC	LLM
合浦	LOC	LLM
合肥新城	LOC	LLM
吳興	LOC	LLM
吳越	LOC	LLM
嘉興	LOC	LLM
城父	LOC	LLM
城陽	LOC	LLM
堂陽	LOC	LLM
壺關	LOC	LLM
壽張	LOC	LLM
天門	LOC	LLM
太山	LOC	LLM
夷州	LOC	LLM
夷道	LOC	LLM
夷陵	LOC	LLM
始安	LOC	LLM
孟津	LOC	LLM
安城	LOC	LLM
安東	LOC	LLM
安樂	LOC	LLM
安豐	LOC	LLM
安邑	LOC	LLM
安鄉	LOC	LLM
安陸	LOC	LLM
安陽	LOC	LLM
宕渠	LOC	LLM
定陶	LOC	LLM
宛陵	LOC	LLM
宜城	LOC	LLM
宜都	LOC	LLM
宜陽	LOC	LLM
宣城	LOC	LLM
封丘	LOC	LLM
封陽	LOC	LLM
尋陽	LOC	LLM
居巢	LOC	LLM
山東	LOC	LLM
山陰	LOC	LLM
崇德	LOC	LLM
巴丘	LOC	LLM
巴中	LOC	LLM
巴東	LOC	LLM
巴西	LOC	LLM
平城	LOC	LLM
平州	LOC	LLM
平陵	LOC	LLM
平陽	LOC	LLM
廣宗	LOC	LLM
廣州	LOC	LLM
廣武	LOC	LLM
廣都	LOC	LLM
廣陽	LOC	LLM
延津	LOC	LLM
建平	LOC	LLM
建昌	LOC	LLM
弋陽	LOC	LLM
彭澤	LOC	LLM
德陽	LOC	LLM
成山	LOC	LLM
成皋	LOC	LLM
房陵	LOC	LLM
故鄣	LOC	LLM
散關	LOC	LLM
新城	LOC	LLM
新安	LOC	LLM
新平	LOC	LLM
新興	LOC	LLM
新豐	LOC	LLM
新都	LOC	LLM
新野	LOC	LLM
方城	LOC	LLM
日南	LOC	LLM
昌邑	LOC	LLM
明堂	LOC	LLM
晉陽	LOC	LLM
曲周	LOC	LLM
曲阿	LOC	LLM
朔方	LOC	LLM
朗陵	LOC	LLM
朝鮮	LOC	LLM
杜陵	LOC	LLM
東城	LOC	LLM
東安	LOC	LLM
東州	LOC	LLM
東武陽	LOC	LLM
東莞	LOC	LLM
東鄉	LOC	LLM
東關	LOC	LLM
東阿	LOC	LLM
東陽	LOC	LLM
枹罕	LOC	LLM
柳城	LOC	LLM
梁州	LOC	LLM
梓潼	LOC	LLM
樂城	LOC	LLM
樂安	LOC	LLM
樂平	LOC	LLM
樂鄉	LOC	LLM
樂陵	LOC	LLM
武安	LOC	LLM
武平	LOC	LLM
武昌	LOC	LLM
武關	LOC	LLM
歷城	LOC	LLM
歷陽	LOC	LLM
永昌	LOC	LLM
汝陽	LOC	LLM
江南	LOC	LLM
江州	LOC	LLM
江東	LOC	LLM
江淮	LOC	LLM
江西	LOC	LLM
江都	LOC	LLM
江陽	LOC	LLM
池陽	LOC	LLM
汶山	LOC	LLM
汾陰	LOC	LLM
沔陽	LOC	LLM
沛郡	LOC	LLM
河北	LOC	LLM
河西	LOC	LLM
泗水	LOC	LLM
洛陽宮	LOC	LLM
洞口	LOC	LLM
海鹽	LOC	LLM
涇縣	LOC	LLM
涪陵	LOC	LLM
涿郡	LOC	LLM
淮北	LOC	LLM
淮南	LOC	LLM
淮陰	LOC	LLM
淮陽	LOC	LLM
渭南	LOC	LLM
湟中	LOC	LLM
溧陽	LOC	LLM
溫縣	LOC	LLM
滎陽	LOC	LLM
漢南	LOC	LLM
漢壽	LOC	LLM
漢川	LOC	LLM
漢陽	LOC	LLM
濊貊	LOC	LLM
濟南	LOC	LLM
濟陽	LOC	LLM
濮陽	LOC	LLM
烏傷	LOC	LLM
烏程	LOC	LLM
無極	LOC	LLM
無終	LOC	LLM
燉煌	LOC	LLM
狄道	LOC	LLM
玄武	LOC	LLM
玉門	LOC	LLM
甘陵	LOC	LLM
略陽	LOC	LLM
當利	LOC	LLM
當陽	LOC	LLM
白水	LOC	LLM
白馬	LOC	LLM
皖城	LOC	LLM
皮氏	LOC	LLM
益陽	LOC	LLM
盧龍	LOC	LLM
睢陽	LOC	LLM
石城	LOC	LLM
石陽	LOC	LLM
祁山	LOC	LLM
秣陵	LOC	LLM
秭歸	LOC	LLM
穀城	LOC	LLM
章安	LOC	LLM
綿竹	LOC	LLM
繁陽	LOC	LLM
美陽	LOC	LLM
義陽	LOC	LLM
聊城	LOC	LLM
肅慎	LOC	LLM
膠東	LOC	LLM
臨川	LOC	LLM
臨川郡	LOC	LLM
臨沮	LOC	LLM
臨洮	LOC	LLM
臨海	LOC	LLM
臨淮	LOC	LLM
臨湘	LOC	LLM
臨邛	LOC	LLM
興勢	LOC	LLM
舞陽	LOC	LLM
范陽	LOC	LLM
荊山	LOC	LLM
華容	LOC	LLM
華陰	LOC	LLM
萬年	LOC	LLM
萬歲	LOC	LLM
葭萌	LOC	LLM
蒲圻	LOC	LLM
蒲阪	LOC	LLM
蒼梧	LOC	LLM
蕪湖	LOC	LLM
藍田	LOC	LLM
蘄春	LOC	LLM
蘇門	LOC	LLM
虎林	LOC	LLM
襄平	LOC	LLM
襄邑	LOC	LLM
西城	LOC	LLM
西域	LOC	LLM
西安	LOC	LLM
西州	LOC	LLM
西平	LOC	LLM
西海	LOC	LLM
西縣	LOC	LLM
西陵	LOC	LLM
許昌宮	LOC	LLM
譙郡	LOC	LLM
資中	LOC	LLM
越巂	LOC	LLM
趙郡	LOC	LLM
邯鄲	LOC	LLM
邵陵	LOC	LLM
鄄城	LOC	LLM
鄢陵	LOC	LLM
鄱陽	LOC	LLM
鄴城	LOC	LLM
酸棗	LOC	LLM
醴陵	LOC	LLM
野王	LOC	LLM
錢唐	LOC	LLM
鍾離	LOC	LLM
長城	LOC	LLM
長平	LOC	LLM
長水	LOC	LLM
長江	LOC	LLM
長社	LOC	LLM
開陽	LOC	LLM
閬中	LOC	LLM
關中	LOC	LLM
關東	LOC	LLM
關西	LOC	LLM
陰平	LOC	LLM
陳國	LOC	LLM
陳郡	LOC	LLM
陵陽	LOC	LLM
陸渾	LOC	LLM
陽城	LOC	LLM
陽安	LOC	LLM
陽羨	LOC	LLM
陽翟	LOC	LLM
陽都	LOC	LLM
陽陵	LOC	LLM
雍丘	LOC	LLM
雍奴	LOC	LLM
雲中	LOC	LLM
雲陽	LOC	LLM
靈臺	LOC	LLM
頓丘	LOC	LLM
餘姚	LOC	LLM
餘杭	LOC	LLM
首陽	LOC	LLM
馬城	LOC	LLM
高唐	LOC	LLM
高密	LOC	LLM
高平	LOC	LLM
高涼	LOC	LLM
高陵	LOC	LLM
高陽	LOC	LLM
鬱林	LOC	LLM
魏國	LOC	LLM
魚復	LOC	LLM
魯陽	LOC	LLM
鴈門	LOC	LLM
黎陽	LOC	LLM
黑山	LOC	LLM
齊郡	LOC	LLM
丹楊都尉	OFI	LLM
伏波將軍	OFI	LLM
典軍校尉	OFI	LLM
冠軍將軍	OFI	LLM
北中郎將	OFI	LLM
南中郎將	OFI	LLM
南部都尉	OFI	LLM
司隷校尉	OFI	LLM
吳郡都尉	OFI	LLM
城門校尉	OFI	LLM
威遠將軍	OFI	LLM
安南	OFI	LLM
安漢將軍	OFI	LLM
安西將軍	OFI	LLM
安遠	OFI	LLM
安遠將軍	OFI	LLM
寇中郎將	OFI	LLM
射聲校尉	OFI	LLM
屬國都尉	OFI	LLM
屯田都尉	OFI	LLM
屯騎校尉	OFI	LLM
度遼將軍	OFI	LLM
建威	OFI	LLM
建武將軍	OFI	LLM
戊己校尉	OFI	LLM
昭義	OFI	LLM
東中郎將	OFI	LLM
東部都尉	OFI	LLM
正都尉	OFI	LLM
武衞將軍	OFI	LLM
歸義	OFI	LLM
烏丸校尉	OFI	LLM
田都尉	OFI	LLM
虎威將軍	OFI	LLM
衞將軍	OFI	LLM
西部都尉	OFI	LLM
討寇將軍	OFI	LLM
討虜將軍	OFI	LLM
護羌校尉	OFI	LLM
護軍將軍	OFI	LLM
越騎校尉	OFI	LLM
輔吳將軍	OFI	LLM
鎮軍將軍	OFI	LLM
雜號將軍	OFI	LLM
驍騎將軍	OFI	LLM
任城王	PER	LLM
光武	PER	LLM
劉公	PER	LLM
劉將軍	PER	LLM
司馬公	PER	LLM
吳侯	PER	LLM
呂侯	PER	LLM
周公	PER	LLM
哀侯	PER	LLM
夏侯	PER	LLM
太公	PER	LLM
孫將軍	PER	LLM
宜祿	PER	LLM
宣文侯	PER	LLM
宣王	PER	LLM
山陽公	PER	LLM
峭王	PER	LLM
建公	PER	LLM
建昌侯	PER	LLM
弘農王	PER	LLM
張公	PER	LLM
張津	PER	LLM
彭城王	PER	LLM
徐公	PER	LLM
德公	PER	LLM
恭侯	PER	LLM
恭王	PER	LLM
惠陽	PER	LLM
成侯	PER	LLM
成公	PER	LLM
成王	PER	LLM
成都王	PER	LLM
扶風王	PER	LLM
揚子	PER	LLM
敬侯	PER	LLM
文侯	PER	LLM
文德	PER	LLM
文王	PER	LLM
昭王	PER	LLM
晉侯	PER	LLM
晉公	PER	LLM
晉文王	PER	LLM
景侯	PER	LLM
李將軍	PER	LLM
東明	PER	LLM
東海王	PER	LLM
桓公	PER	LLM
桓王	PER	LLM
梁興	PER	LLM
樂鄉侯	PER	LLM
正平	PER	LLM
武宣	PER	LLM
殤公	PER	LLM
氐王	PER	LLM
烏程侯	PER	LLM
王府君	PER	LLM
琅邪王	PER	LLM
甘公	PER	LLM
田氏	PER	LLM
白起	PER	LLM
相如	PER	LLM
穆公	PER	LLM
肅侯	PER	LLM
臨菑侯	PER	LLM
荀令君	PER	LLM
袁公	PER	LLM
裴使君	PER	LLM
西鄉侯	PER	LLM
鄢陵侯	PER	LLM
長武	PER	LLM
陳思王	PER	LLM
陳留王	PER	LLM
陸公	PER	LLM
雷公	PER	LLM
馬宣王	PER	LLM
馬文王	PER	LLM
魏公	PER	LLM

# ── LLM 전수분류 FN 회복 ──
中原	LOC	LLM
中州	LOC	LLM
五谿	LOC	LLM
子午	LOC	LLM
富春	LOC	LLM
廣平	LOC	LLM
東冶	LOC	LLM
東觀	LOC	LLM
柴桑	LOC	LLM
樂嘉	LOC	LLM
武城	LOC	LLM
河右	LOC	LLM
海西	LOC	LLM
滄海	LOC	LLM
漢嘉	LOC	LLM
漢水	LOC	LLM
甘泉	LOC	LLM
石頭	LOC	LLM
秦川	LOC	LLM
穎川	LOC	LLM
芍陂	LOC	LLM
西京	LOC	LLM
長離	LOC	LLM
陽平	LOC	LLM
駱谷	LOC	LLM
龍門	LOC	LLM
中護	OFI	LLM
九錫	OFI	LLM
右將	OFI	LLM
君長	OFI	LLM
國相	OFI	LLM
大鴻	OFI	LLM
奉常	OFI	LLM
孝廉	OFI	LLM
定陵	OFI	LLM
征南	OFI	LLM
振威	OFI	LLM
揚武	OFI	LLM
淑媛	OFI	LLM
茂才	OFI	LLM
處士	OFI	LLM
輔漢	OFI	LLM
輔義	OFI	LLM
都亭	OFI	LLM
金吾	OFI	LLM
鎮北	OFI	LLM
鎮南	OFI	LLM
鎮東	OFI	LLM
鎮西	OFI	LLM
三君	PER	LLM
不疑	PER	LLM
世祖	PER	LLM
于吉	PER	LLM
令女	PER	LLM
仲宣	PER	LLM
仲將	PER	LLM
伯固	PER	LLM
伯求	PER	LLM
元帝	PER	LLM
元遜	PER	LLM
公孫	PER	LLM
叔向	PER	LLM
君安	PER	LLM
吳蘭	PER	LLM
周文	PER	LLM
大皇帝	PER	LLM
太伯	PER	LLM
太皇帝	PER	LLM
太祖	PER	LLM
子丹	PER	LLM
子伯	PER	LLM
子和	PER	LLM
子尚	PER	LLM
子平	PER	LLM
子忠	PER	LLM
子文	PER	LLM
子春	PER	LLM
子昭	PER	LLM
子泰	PER	LLM
子烈	PER	LLM
子琮	PER	LLM
子登	PER	LLM
子秀	PER	LLM
子脩	PER	LLM
子豐	PER	LLM
子貢	PER	LLM
子超	PER	LLM
子路	PER	LLM
子陽	PER	LLM
孔璋	PER	LLM
孝文	PER	LLM
孝武	PER	LLM
孝獻	PER	LLM
孝章	PER	LLM
孟達	PER	LLM
季龍	PER	LLM
安帝	PER	LLM
宣帝	PER	LLM
小同	PER	LLM
少帝	PER	LLM
平叔	PER	LLM
張子	PER	LLM
彭祖	PER	LLM
後主	PER	LLM
德操	PER	LLM
思王	PER	LLM
思遠	PER	LLM
惠帝	PER	LLM
成帝	PER	LLM
文休	PER	LLM
文帝	PER	LLM
文昭	PER	LLM
文皇帝	PER	LLM
明帝	PER	LLM
明皇	PER	LLM
明皇帝	PER	LLM
晉武	PER	LLM
景帝	PER	LLM
景春	PER	LLM
景皇	PER	LLM
松之	PER	LLM
林宗	PER	LLM
桓帝	PER	LLM
正方	PER	LLM
正禮	PER	LLM
武帝	PER	LLM
武皇帝	PER	LLM
漢文	PER	LLM
烈皇帝	PER	LLM
烈祖	PER	LLM
獻帝	PER	LLM
獻皇帝	PER	LLM
王忠	PER	LLM
甄后	PER	LLM
祖郎	PER	LLM
義博	PER	LLM
胡烈	PER	LLM
荀令	PER	LLM
蘇林	PER	LLM
西伯	PER	LLM
釋之	PER	LLM
長文	PER	LLM
靈帝	PER	LLM
順帝	PER	LLM
顯甫	PER	LLM
高宗	PER	LLM
高帝	PER	LLM
高祖	PER	LLM
魏文帝	PER	LLM
